Category,Author,Title,Year,Publisher,Journal,Booktitle,node_id,Goto PDF,CommunityID
Case_Based," O. Khatib, K. Yokoi, K. Chang, D. Ruspini, R. Holmberg, A. Casal, and A. Baader. ", Force strategies for cooperative tasks in multiple mobile manipulation systems. ,1995,Unknown,Unknown," In Int. Symp. of Robotics Research, ",905,https://khatib.stanford.edu/publications/pdfs/Khatib_1995_ISRR.pdf,37
Case_Based," Leake, D.; Kinley, A.; and Wilson, D. ", Linking adaptation and similarity learning. ,1996, In press. ,Unknown, In Proceedings of the Eighteenth Annual Conference of the Cognitive Science Society. ,907,https://homes.luddy.indiana.edu/leake/papers/p-96-03.pdf,19
Case_Based," Leake, D.B. ", Representing self-knowledge for introspection about memory search. , (1995). ," AAAI Press, ",Unknown, In Working Notes of the AAAI-95 Spring Symposium on Representing Mental States and Mechanisms. ,909,https://cs.indiana.edu/ftp/leake/p-95-01.pdf,0
Case_Based, K.L. McMillan. , Symbolic Model Checking: An Approach to the State-Explosion Problem. ,1993," Kluwer Academic Publishers, ",Unknown,Unknown,910,https://www.cs.cmu.edu/~emc/papers/Conference%20Papers/symbolic%20model%20checking%2010%20%20states%20and%20beyond.pdf,12
Case_Based," Margo I. Seltzer, Yasuhiro Endo, Christopher Small, and Keith A. Smith. ", Dealing With Disaster: Surviving Misbehaving Kernel Extensions. ,1996,Unknown,Unknown," Operating Systems Design and Implementation (OSDI), ",911,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=fea633245001e5dd723e1b762597da26cfc8e514,2
Case_Based," M. Bellare, J. Kilian and P. Rogaway. ", The security of cipher block chaining. ,Unknown,Unknown,Unknown,Unknown,912,https://cseweb.ucsd.edu/~mihir/papers/cbc.pdf,3
Case_Based, M.Bellare and P. Rogaway. , Random oracles are practical: a paradigm for designing efficient protocols. ,1993,Unknown,Unknown," Proceedings of the First Annual Conference on Computer and Communications Security, ACM, ",913,https://cseweb.ucsd.edu/~mihir/papers/ro.pdf,34
Case_Based, Mihir Bellare and Phillip Rogaway. , The exact security of digital signatures: How to sign with RSA and Rabin. ,1996," Springer-Verlag, ",Unknown," Advances in Cryptology|Eurocrypt 96, Lecture Notes in Computer Science Vol. ",914,https://www.cs.ucdavis.edu/~rogaway/papers/exact.pdf,17
Case_Based," B. Chor, O. Goldreich, E. Kushilevitz, and M. Sudan. ", Private information retrieval. ,1995,Unknown,Unknown," In Proc. 36th Annual IEEE Symp. Foundations Comp. Sci., ",915,https://madhu.seas.harvard.edu/papers/1995/pir-journ.pdf,6
Rule_Learning," Douglas C. Schmidt, GPERF: "," A Perfect Hash Function Generator, "," 1990, ",Unknown,Unknown," USENIX, ",916,https://www.dre.vanderbilt.edu/~schmidt/PDF/gperf.pdf,10
Rule_Learning," O. Goldreich, R. Rubinfeld and M. Sudan. ", Learning polynomials with queries: The highly noisy case. ,1995,Unknown,Unknown," Proceedings of the 36th Symposium on Foundations of Computer Science, IEEE, ",917,https://people.csail.mit.edu/madhu/papers/1995/grs-journ.pdf,79
Rule_Learning," Jonathan Eifrig, Scott Smith, Valery Trifonov, Amy Zwarico. ", An interpretation of typed OOP in a language with state. ,1995,Unknown,Unknown, Lisp and Symbolic Computation 8(4) ,918,https://link.springer.com/content/pdf/10.1007/BF01018829.pdf,17
Rule_Learning," Rakesh Agrawal, Christos Faloutsos, and Arun Swami, "," Efficient Similarity Search in Sequence Databases, ",1993,Unknown,Unknown," In Proc. of the Fourth Int\'l Conference on Foundations of Data Organization and Algorithms, ",919,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=c2e19b98d8047ff8b09f663edeae577850f3abfa,6
Rule_Learning," Pope, A. and Lowe, D. ", Learning appearance models for object recognition. , (1996). ,Unknown,Unknown," In International Workshop on Object Representation for Computer Vision, ",920,https://www.cs.ubc.ca/~lowe/papers/pope96.pdf,0
Rule_Learning, D. Wettschereck. , A hybrid nearest-neighbor and nearest-hyperrectangle algorithm. ,1994,Unknown,Unknown," In Proc. 7th European Conference on Machine Learning, ",921,https://axon.cs.byu.edu/papers/wilson.ml2000.drop.pdf,19
Rule_Learning, Sho-Huang Simon Tung. , Interactive modular programming in scheme. ,1992,Unknown,Unknown," In 1992 ACM Conference on Lisp and Functional Programming, ",922,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=ee4b5fdea6cd5ae15031bd4c8379c84a1fc3456c,2
Rule_Learning, J.Baeten and J.Bergstra. , Real-Time Process Algebra. ,1991,Unknown," Formal Aspects of Computing, ",Unknown,923,https://research.tue.nl/files/2213023/9313021.pdf,10
Rule_Learning, T.A. Henzinger. , Sooner is safer than later. ,1992,Unknown," Information Processing Letters, ",Unknown,924,https://www.sciencedirect.com/science/article/pii/002001909290005G/pdf?md5=8b20cea249092ad6c49a6211e21c5926&pid=1-s2.0-002001909290005G-main.pdf,2
Rule_Learning," Thomas A. Henzinger, Xavier Nicollin, Joseph Sifakis, and Sergio Yovine. "," Symbolic model checking for real-time systems. Information and Computation, ",1994,Unknown,Unknown,Unknown,925,https://www.sciencedirect.com/science/article/pii/S0890540184710455/pdf?md5=17ff91249007421e97a3882723d1d788&pid=1-s2.0-S0890540184710455-main.pdf,19
Rule_Learning, L. Lamport. , TLA Temporal Logic of Actions. The hypertext page on TLA: ,Unknown,Unknown,Unknown,Unknown,927,https://lamport.azurewebsites.net/pubs/lamport-actions.pdf,0
Rule_Learning," Jtrgen Stgaard-Andersen, Nancy Lynch, and Butler Lampson. ", Correctness of at-most-once message delivery protocols. In Formal Description Techniques VI: ,1993,Unknown,Unknown," Proceedings of FORTE\'93, ",929,https://groups.csail.mit.edu/tds/papers/Lampson/FORTE93.pdf,6
Rule_Learning, V. Luchangco. , Using simulation techiniques to prove timing properties. ,1994,Unknown,Unknown,Unknown,930,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7ae7a1af7aca9f297f9d7941fea1628c47791848,54
Rule_Learning," A. Barrett and D. Weld, "," Partial Order Planning: Evaluating Possible Efficiency Gains, ",1992,Unknown,Unknown,Unknown,931,https://homes.cs.washington.edu/~weld/papers/tr92-05-01a.pdf,6
Rule_Learning, David McAllister and David Rosenblitt. , Systematic nonlinear planning. ,1991,Unknown,Unknown," In Proceedings of the National Conference on Artificial Intelligence, ",932,https://cdn.aaai.org/AAAI/1991/AAAI91-099.pdf,70
Rule_Learning," J. S. Penberthy and D. S. Weld, UCPOP: "," A Sound , Complete, Partial-Order Planner for ADL, "," 1992, ",Unknown,Unknown," Proceedings of the Third International Conference on Knowledge Representation and Reasoning, ",933,https://homes.cs.washington.edu/~weld/papers/ucpop-kr92.pdf,6
Rule_Learning," Randy Pausch, Matthew Conway, and Robert DeLine. "," Lesson Learned from SUIT, the Simple User Interface Toolkit. ",1992,Unknown, ACM Transactions on Information Systems 10(4) ,Unknown,934,https://www.cs.cmu.edu/afs/cs/Web/People/bam/uicourse/05631fall2021/SSUI-23-easy-EUD.pdf,20
Rule_Learning, Venkata N. Padmanabhan. , Improving World Wide Web Latency. ,1995,Unknown,Unknown,Unknown,935,https://www.sciencedirect.com/science/article/pii/0169755295001061/pdf?md5=155783253a4dc259c41a63d2180f1402&pid=1-s2.0-0169755295001061-main.pdf,19
Rule_Learning," Tomaso Poggio and Federico Girosi, "," A Theory of Networks for Approximation and Learning, ",1989," M.I.T., ",Unknown," Artificial Intelligence Laboratory, ",937,https://dspace.mit.edu/bitstream/handle/1721.1/6511/AIM-1140.pdf,12
Rule_Learning, A. Ram and L. Hunter. , The Use of Explicit Goals for Knowledge to Guide Inference and Learning. ,Unknown,Unknown," Applied Intelligence, ",Unknown,938,https://sites.cc.gatech.edu/fac/ashwin/papers/git-cc-92-04.pdf,14
Rule_Learning, A. Ram. ," Indexing, Elaboration and Refinement: Incremental Learning of Explanatory Cases. ",1992,Unknown,Unknown," Machine Learning, ",939,https://typeset.io/pdf/indexing-elaboration-and-refinement-incremental-learning-of-h55w59zkqk.pdf,80
Rule_Learning, John McCarthy. , Recursive functions of symbolic functions and their computation by machine. ,1960,Unknown," Communications of the ACM, ",Unknown,941,https://www-formal.stanford.edu/jmc/recursive.pdf,18
Rule_Learning," Robert Armstrong, Dayne Freitag, Thorsten Joachims, and Tom Mitchell. WebWatcher: ", A Learning Apprentice for the World Wide Web. ,1995,Unknown,Unknown," In Proceedings of AAAI Spring Symposium on Information Gathering from Heterogenous Distributed Environments, ",942,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1eeceb8e2479924a28d4f14625175e985071f6c4,8
Rule_Learning," Balabanovic, M. and Shoham, Y. ", Learning information retrieval agents: Experiments with automated web browsing. , (1995). ,Unknown,Unknown," In Working Notes of the AAAI Spring Symposium Series on Information Gathering from Distributed, Heterogeneous Environments. ",947,https://cdn.aaai.org/Symposia/Spring/1995/SS-95-08/SS95-08-003.pdf,77
Rule_Learning, Shlomo Zilberstein. , An anytime computation approach to information gathering. ,1995,Unknown,Unknown," In Working Notes of the AAAI Spring Symposium Series on Information Gathering from Distributed, Heterogeneous Environments, ",948,https://cdn.aaai.org/Symposia/Spring/1995/SS-95-08/SS95-08-033.pdf,12
Rule_Learning," J. R. Quinlan, "," Induction of Decision Trees, ",Unknown,Unknown,Unknown," Machine Learning 1, 1 (1986), ",949,https://hunch.net/~coms-4771/quinlan.pdf,2
Rule_Learning," Myers, Brad A., and Buxton, William. "," Creating Highly Interactive and Graphical User Interfaces by Demonstration. Proceedings of SIGGRAPH 86 (Dallas, T exas, August 18-22, ", 1986). ,Unknown,Unknown," 1986) In Computer Graphics 20, ",951,https://www.billbuxton.com/demonstration.pdf,6
Rule_Learning, D. Callahan and K. Kennedy. , Compiling programs for distributed-memory multiprocessors. ,1988,Unknown," Journal of Supercomputing, ",Unknown,953,https://iss.oden.utexas.edu/Publications/Papers/JPDC1994.pdf,81
Rule_Learning," Fox, G. C., Hiranandani, S., Kennedy, K., Koelbel, C., Kremer, U., Tseng, C.-W., and Wu, M.-Y. ", Fortran D language specification. ,1991,Unknown,Unknown,Unknown,954,(no link returned),71
Rule_Learning," S. Hiranandani, K. Kennedy, and C. W. Tseng. ", An overview of the fortran-D programming system. ,1991,Unknown,Unknown," In Proceedings of the Fourth Workshop on Languages and Compilers for Parallel Computing, ",955,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=dacba453d4b648401c4e89d25455f0269c8548ba,19
Rule_Learning," S. Hiranandani, K. Kennedy, and C.-W. Tseng, "," Compiler Support for Machine-Independent Parallel Programming in Fortran D, ",1991,Unknown,Unknown,Unknown,957,http://softlib.rice.edu/pub/CRPC-TRs/reports/CRPC-TR93364.pdf,6
Rule_Learning, Thomas Knight and Henry Wu. , A Method for Skew-free Distribution of Digital Signals Using Matched Variable Delay Lines. ,1992,Unknown,Unknown,Unknown,959,https://ieeexplore.ieee.org/iel5/7342/19896/00920519.pdf,82
Rule_Learning," Abrams, M., Batongbacal, A., Ribler, R., and Vazirani, D. ", Chitra94: A tool to dynamically characterize ensembles of traces for input data modeling and output analysis. , (1994). ,Unknown,Unknown,Unknown,960,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=4fd2baf77c4cd1991349368eace4df9e445ba7a8,37
Rule_Learning," R. Agrawal, A. Arning, T. Bollinger, M. Mehta, J. Shafer, R. Srikant. ", The Quest Data Mining System. ,1996,Unknown,Unknown," In Proc. 2nd International Conference on Knowledge Discovery in Databases and Data Mining (KDD), ",961,https://rakesh.agrawal-family.com/papers/kdd96quest.pdf,16
Rule_Learning," Heikki Mannila, Hannu Toivonen, and A. Inkeri Verkamo. ", Discovering frequent episodes in sequences. ,1995,Unknown,Unknown," In Proceedings of the First International Conference on Knowledge Discovery and Data Mining (KDD-95), ",962,https://cdn.aaai.org/KDD/1995/KDD95-024.pdf,14
Rule_Learning, Tim Oates and Paul R. Cohen. , Searching for planning operators with context-dependent and probabilistic effects. ,1996,Unknown,Unknown," In Proceedings of the Thirteenth National Conference on Artificial Intelligence, ",964,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=7596b1e589880a34d55b38657aac856a0cf7781f,7
Rule_Learning," K. N. Kutulakos and C. R. Dyer, "," Recovering shape by purposive viewpoint adjustment, ",1994,Unknown,Unknown,Unknown,965,https://www.cs.toronto.edu/~kyros/pubs/92.cvpr.curvature.pdf,7
Rule_Learning, Kiriakos N. Kutulakos and Charles R. Dyer. , Affine surface reconstruction by purposive viewpoint control. ,1995,Unknown,Unknown," In Proc. Fifth Int. Conf. on Computer Vision, ",966,https://www.cs.toronto.edu/~kyros/pubs/95.iccv.pdf,23
Rule_Learning, Craig Chambers. , The Cecil Language: Specification and Rationale: ,1995,Unknown,Unknown,Unknown,969,http://projectsweb.cs.washington.edu/research/projects/cecil/www/Internal/doc-cecil-lang/cecil-spec.pdf,37
Rule_Learning," Greg DeFouw, David Grove, and Craig Chambers. ", Fast Interprocedural Class Analysis. ,1998,Unknown,Unknown," In Conference Record of the 25th ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages, ",970,https://www.cs.cornell.edu/courses/cs711/2005fa/papers/dcg-popl98.pdf,6
Rule_Learning, Suresh Jagannathan and Stephen Weeks. , A Unified Treatment of Flow Analysis in Higher-Order Languages. ,1995,Unknown,Unknown," In Conference Record of the 22nd ACM SIGPLAN-SIGACT Symposium on Principles of Program-ming Languages, ",971,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8b993f4502c7c5e4818836a6578de4bb07270ec0,18
Rule_Learning," S. Arora, D. Karger, M. Karpinski, "," Polynomial time approximation schemes for dense instances of NP-Hard problems, ",1996,Unknown,Unknown," STOC, ",972,http://people.csail.mit.edu/karger/Papers/dense.pdf,10
Rule_Learning," C. Pu, H. Massalin, and J. Ioannidis. ", The Synthesis kernel. ,1988,Unknown," Computing Systems, ",Unknown,973,https://www.usenix.org/publications/compsystems/1988/win_pu.pdf,19
Rule_Learning, O. Goldreich. , A sample of samplers | A computational perspective on sampling. ,1997,Unknown,Unknown," Elec tronic Colloquium on Computational Complexity TR97-020, ",974,https://www.wisdom.weizmann.ac.il/~oded/COL/samplers.pdf,84
Rule_Learning," V. Jacobson, "," Congestion Avoidance and Control, ",Unknown,Unknown,Unknown," Proceedings of ACM Sigcomm \'88, ",975,https://ee.lbl.gov/papers/congavoid.pdf,14
Rule_Learning," Pete Keleher, Alan L. Cox, and Willy Zwaenepoel. ", Lazy release consistency for software distributed shared memory. ,1992,Unknown,Unknown," In Proceedings of the International Symposium on Computer Architecture, ",976,https://people.eecs.berkeley.edu/~kubitron/cs258/handouts/papers/p13-keleher.pdf,6
Rule_Learning," D. Patterson T. Anderson, D. ", Culler and the NOW Team. A case for networks of workstations: Now. ,1995,Unknown,Unknown," Proceedings of IEEE Micro, ",977,https://people.eecs.berkeley.edu/~brewer/cs262b/CaseForNOW.pdf,6
Rule_Learning," R. Arpaci, D. Culler, A. Krishnamurthy, S. Stein-berg, and K. Yelick. ", Empirical evaluation of the CRAY T3D: A compiler perspective. ,1995,Unknown,Unknown," In International Symposium on Computer Architecture, ",978,https://pages.cs.wisc.edu/~remzi/Postscript/isca95.pdf,6
Rule_Learning," Culler, D. E., Dusseau, A., Goldstein, S. C., Krishnamurthy, A., Lumetta, S., von Eicken, T., and Yelick, K. ", Parallel Programming in Split-C. ,1993,Unknown,Unknown,Unknown,981,https://www.researchgate.net/profile/Katherine-Yelick/publication/2313628_Parallel_Programming_in_Split-C/links/09e4150c1f49c90158000000/Parallel-Programming-in-Split-C.pdf,17
Rule_Learning," D. E. Culler, R. M. Karp, D. A. Patterson, A. Sahay, K. E. Schauser, E. Santos, R. Subramonian, and T. von Eicken. ", LogP: Towards a Realistic Model of Parallel Computation. ,1993,Unknown,Unknown," In Fourth ACM SIGPLAN Symposium on Principles and Practice of Parallel Programming, ",982,https://people.eecs.berkeley.edu/~kubitron/courses/cs258-S02/handouts/papers/logp.pdf,5
Rule_Learning, A. R. Lebeck and D. A. Wood. , Dynamic Self-Invalidation: Reduc ing Coherence Overhead in Shared-Memory Multiprocessors. ,1995,Unknown,Unknown," In Proceedings of the 22nd International Symposium on Computer Architecture, ",983,https://users.cs.duke.edu/~alvy/papers/isca95_dsi.pdf,3
Rule_Learning," Leiserson, C.E., Abuhamdeh, Z.S., Douglas D.C., Feynman C.R., Ganmukhi, M.N., Hill, J.V., Hillis, W.D., Kuszmaul, B.C., St. Pierre, M.A., Wells, D.S., Wong, M.C., Yang, S.W., Zak, R.: "," The network architecture of the Connection Machine CM-5, ",Unknown,Unknown,Unknown," Proceedings of the 4 th Annual ACM Symposium on Parallel Algorithms and Architectures (1992), ",984,https://dspace.mit.edu/bitstream/handle/1721.1/14719/18524280-MIT.pdf,23
Rule_Learning," S. S. Lumetta, A. Krishnamurthy, D. E. Culler, "," Towards Modeling the Performance of a Fast Connected Components Algorithm on Parallel Machines, "," 1995, ",Unknown,Unknown," Proceedings of Supercomputing \'95, ",986,https://lumetta.web.engr.illinois.edu/508/slides/lecture5.pdf,85
Rule_Learning," Thorsten von Eicken, David E. Culler, Seth Copen Coldstein, and Klaus Erik Schauser. ", Active Messages: a Mechanism for Integrated Communication and Computation. ,1992,Unknown,Unknown," In Proceedings of the 19th International Symposium on Computer Architecture, ",988,http://www.cs.cmu.edu/~seth/papers/voneicken-isca92.pdf,8
